peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
89.05,1.72,V,31,10,0,4,0,0,0,N,0,1,2
122.18,1.77,V,58,0,0,0,7,2,0,N,1,1,1
108.48,1.71,V,41,0,8,7,0,0,0,S,1,1,0
46.66,1.61,M,38,50,4,2,0,0,0,N,1,3,3
67.8,1.78,V,18,0,8,0,11,0,0,N,1,2,0
71.02,1.61,M,35,0,12,3,4,0,0,N,3,4,4
47.24,1.62,M,55,130,21,0,8,1,0,N,2,3,2
49,1.65,M,34,0,0,0,23,17,0,N,0,4,3
96.53,1.7,M,22,0,0,6,4,1,0,N,1,1,0
92.69,1.71,V,32,0,0,5,3,0,0,N,1,2,3
104.18,1.81,V,29,0,0,1,5,0,0,N,1,1,1
78.47,1.62,M,30,0,9,0,6,0,0,S,0,1,1
109.65,1.71,V,53,0,13,4,3,0,0,N,0,0,1
104.27,1.65,M,52,0,7,2,0,0,0,N,1,1,1
103.92,1.78,V,31,0,1,2,0,0,0,N,1,2,2
101.12,1.59,M,48,0,0,0,0,0,0,N,0,1,0
116.96,1.71,M,52,0,0,4,0,0,4,N,0,0,0
119.57,1.76,V,69,0,8,4,1,5,0,N,1,4,4
108.9,1.65,M,47,0,0,2,0,0,0,N,1,0,0
79.22,1.65,M,41,0,0,0,7,12,0,N,0,2,2
49,1.65,M,47,80,0,0,15,1,0,N,0,1,1
110.27,1.76,M,44,0,0,0,0,0,6,N,2,4,3
85.06,1.67,M,41,0,0,0,12,7,0,N,0,1,0
64.3,1.62,M,18,0,4,0,0,6,0,N,2,2,3
93.24,1.76,V,36,0,4,3,0,0,0,N,4,4,4
108.9,1.65,M,79,0,0,3,0,4,0,N,0,0,0
116.47,1.76,V,46,0,0,0,3,0,0,N,0,2,2
89.8,1.63,M,62,0,0,0,10,10,0,N,0,2,2
81.57,1.81,V,31,0,23,0,0,5,0,N,2,2,2
56.39,1.77,V,50,200,2,4,0,0,0,N,1,2,3
92.31,1.66,M,43,0,0,2,0,3,0,N,2,4,3
46.08,1.6,M,31,0,0,4,27,15,0,N,1,3,2
114.24,1.69,V,53,0,0,1,0,0,0,N,1,2,2
118.34,1.72,V,66,0,0,0,0,0,0,N,2,3,1
90.88,1.68,M,61,0,5,2,11,11,0,N,1,3,3
85.03,1.62,M,49,0,0,4,11,7,0,N,1,2,1
74.66,1.79,V,18,0,0,0,3,8,0,N,1,3,2
107.66,1.79,V,38,0,0,0,0,2,0,N,2,3,3
53.87,1.73,V,21,40,0,9,17,8,0,N,1,2,2
95.26,1.72,V,29,0,0,5,0,5,0,N,1,2,2
85.09,1.71,V,27,0,0,0,0,0,0,N,2,4,4
95.21,1.64,M,41,0,0,1,0,0,0,N,2,3,3
74.65,1.76,V,27,0,0,0,12,6,0,N,2,2,2
101.4,1.64,M,51,0,8,0,0,0,0,N,1,2,2
93.86,1.71,V,46,0,0,0,3,0,0,N,1,4,4
52.63,1.71,M,65,60,8,0,8,5,0,N,0,2,0
55.76,1.76,V,30,70,12,0,29,16,5,N,0,1,2
93.47,1.78,V,21,0,2,2,5,0,0,N,1,1,1
48.41,1.64,M,28,50,1,1,3,6,0,N,1,1,1
76.56,1.75,V,18,0,6,0,0,8,0,N,0,2,2
82.71,1.76,V,39,0,0,0,18,4,2,N,0,0,1
88.48,1.65,M,43,0,8,1,1,0,0,N,2,4,3
119.58,1.81,V,47,0,0,5,0,0,0,N,2,4,3
67.41,1.56,M,18,0,0,1,0,3,0,N,2,3,0
88.31,1.71,V,40,0,0,0,11,6,0,N,0,1,0
52.63,1.71,V,74,60,3,0,12,15,0,N,2,3,3
82.08,1.75,V,26,0,1,2,5,6,0,N,0,1,2
103.06,1.66,V,31,0,0,2,0,0,NA,N,1,1,0
59.98,1.69,M,32,10,11,0,0,0,0,N,3,4,4
90.39,1.65,M,39,0,0,0,7,7,0,N,1,2,0
125.32,1.77,V,57,0,9,4,0,0,0,N,3,3,2
57.67,1.79,V,37,70,15,0,6,4,0,N,2,3,4
93.15,1.78,V,49,0,2,0,19,0,0,N,1,2,2
54.5,1.74,V,24,40,0,8,0,0,0,N,0,0,0
50.8,1.68,V,20,80,4,2,11,6,3,N,2,4,3
70.76,1.81,V,32,10,4,3,9,2,0,N,1,1,1
49,1.65,M,33,50,0,0,16,0,0,N,2,1,0
69.28,1.62,M,27,0,0,0,13,3,0,N,0,0,0
115.6,1.7,M,62,0,0,3,8,0,0,S,1,0,0
91.18,1.64,M,51,0,21,2,3,6,0,N,1,0,0
86.79,1.73,M,18,0,14,2,0,0,4,N,1,1,0
97.46,1.61,M,51,0,0,2,0,6,0,N,1,2,2
75.44,1.72,M,53,0,0,2,16,18,0,N,3,3,1
73.39,1.71,V,53,0,13,0,17,3,0,N,0,3,1
49,1.65,M,27,20,3,0,24,7,0,N,2,4,4
55.76,1.76,V,61,160,7,1,12,6,1,N,2,3,3
74.69,1.57,M,33,0,0,0,0,4,0,N,2,4,4
75.85,1.62,M,67,0,13,1,14,12,0,N,1,3,3
123.44,1.77,V,47,0,0,2,0,2,0,N,1,2,1
58.97,1.81,V,18,0,6,1,16,9,0,N,0,1,0
87.86,1.72,V,53,0,0,1,12,12,0,N,2,3,3
90.37,1.6,M,51,0,22,3,0,4,0,N,0,0,1
48.41,1.64,M,45,30,6,0,0,0,0,N,1,4,4
103.68,1.61,V,60,0,0,5,0,0,0,N,1,4,4
67.04,1.73,M,30,10,10,0,0,2,0,N,1,2,3
78.09,1.67,M,45,0,5,2,11,6,0,N,2,3,3
46.08,1.6,M,54,40,4,0,3,0,0,N,1,0,1
59.98,1.64,M,28,0,10,0,7,1,0,N,2,4,4
62.48,1.79,V,59,0,3,2,28,18,0,N,2,3,3
52.63,1.71,M,43,40,0,0,7,6,0,S,4,4,3
48.41,1.64,V,37,140,0,2,0,1,0,N,2,2,3
72.25,1.7,V,22,0,14,3,0,0,0,N,1,4,4
52.63,1.71,M,56,120,7,0,14,3,0,N,0,0,2
90.42,1.83,V,41,0,0,1,17,0,0,N,0,3,2
50.8,1.68,M,48,60,0,0,3,0,0,N,2,3,3
72.54,1.69,M,26,0,5,0,6,1,0,N,0,3,3
73.12,1.7,M,43,0,0,0,15,12,0,N,1,3,1
116.38,1.75,V,48,0,0,1,0,0,0,N,1,2,3
97.08,1.71,V,44,0,16,0,0,0,0,N,1,1,1
91.88,1.73,V,50,0,3,0,15,5,1,N,0,0,0
81.91,1.61,M,70,20,0,5,0,4,0,N,1,3,3
77.51,1.74,M,36,0,1,3,11,5,0,N,3,4,4
49.6,1.66,V,39,0,23,3,14,12,0,N,3,4,4
76.12,1.64,M,33,0,0,1,0,3,0,N,3,4,4
52.02,1.7,M,28,0,0,2,22,17,0,N,2,4,3
52.02,1.7,V,39,150,11,6,0,14,1,N,3,4,4
49,1.65,M,43,90,0,1,13,5,0,N,0,2,2
118.34,1.72,V,55,0,0,0,3,0,0,N,1,1,0
121.1,1.74,V,65,0,0,0,3,3,0,N,2,2,3
53.25,1.72,V,26,110,14,0,8,0,0,N,1,4,4
73.02,1.66,M,37,0,3,2,11,9,0,N,0,1,2
83.96,1.63,M,55,0,16,0,9,0,0,N,2,2,4
79.03,1.68,V,32,0,5,2,3,0,0,N,1,3,4
58.32,1.8,V,18,70,0,5,0,0,0,N,1,2,3
55.12,1.75,V,54,50,0,4,12,5,0,N,0,0,1
89.03,1.65,M,32,0,0,0,1,2,0,N,2,1,2
89.35,1.78,V,63,10,0,0,13,5,0,N,2,3,3
54.5,1.74,V,44,70,9,3,0,2,4,N,0,1,0
95.73,1.82,V,42,0,0,0,10,3,0,N,2,3,3
99.94,1.77,V,47,0,0,3,6,3,0,N,1,4,4
86.61,1.64,M,44,0,7,5,6,0,0,N,1,2,3
111.56,1.67,M,52,0,0,0,2,0,0,N,1,1,1
47.24,1.62,M,27,10,0,4,16,10,0,N,1,2,4
125.47,1.81,V,49,0,0,2,0,0,0,N,4,4,3
42.69,1.54,M,30,40,0,0,6,2,0,N,1,1,2
86.87,1.64,M,58,0,2,0,16,7,0,N,1,1,2
90.64,1.67,M,42,0,9,0,1,1,0,N,2,4,2
55.12,1.75,V,57,110,0,3,11,4,0,N,3,3,3
76.32,1.73,M,25,0,12,6,4,6,0,N,1,2,3
57.03,1.78,V,33,10,0,1,24,7,0,N,2,3,2
59.56,1.73,V,21,0,6,2,2,11,0,N,2,4,4
54.5,1.74,V,46,150,6,2,0,0,0,N,1,2,4
75.69,1.69,V,28,0,9,0,0,7,0,N,1,2,1
50.2,1.67,M,58,40,4,0,11,0,0,N,1,1,0
59.88,1.61,M,36,0,0,0,12,14,0,N,0,2,2
77.44,1.76,V,18,0,0,3,2,4,0,N,1,2,4
81.75,1.74,V,27,0,9,1,5,1,0,N,0,1,0
52.02,1.7,V,45,110,0,9,2,0,0,N,3,1,2
66,1.79,V,19,0,6,3,12,7,0,N,1,1,0
64.16,1.7,M,31,0,0,6,8,18,0,N,2,3,3
106.85,1.73,V,45,0,5,5,0,0,6,N,2,4,4
92.25,1.64,M,60,0,0,0,13,5,0,N,2,2,2
56.39,1.77,V,32,170,0,1,5,1,0,N,2,3,4
125.32,1.77,V,46,0,0,3,0,0,0,N,0,1,1
84.22,1.67,M,38,0,2,1,4,6,0,N,1,2,2
49.6,1.66,M,75,40,6,2,20,12,0,N,1,3,3
88.98,1.57,M,48,0,5,3,0,1,0,N,3,3,2
56.39,1.77,V,51,10,0,0,30,15,4,N,4,4,3
63.98,1.65,M,18,0,2,0,0,9,0,S,1,3,3
104.98,1.62,M,53,0,0,0,0,2,0,N,1,1,2
48.41,1.64,M,25,130,0,0,9,4,0,N,0,1,1
81.44,1.67,M,30,0,1,1,6,8,2,S,0,0,0
92.54,1.69,M,42,0,22,1,1,6,3,N,0,0,0
47.82,1.63,M,32,110,12,3,15,1,0,N,0,1,2
78.07,1.71,V,18,0,0,2,7,5,0,N,0,1,0
111.56,1.67,M,61,0,3,5,0,3,0,N,2,4,4
65.84,1.73,V,34,10,9,0,0,6,0,N,3,3,4
81.3,1.63,M,40,0,0,4,13,2,0,N,0,2,1
46.08,1.6,M,41,170,0,1,13,5,2,N,2,1,0
91.16,1.68,M,46,0,10,5,1,6,0,N,1,3,2
99.39,1.69,V,48,0,0,0,6,0,0,N,1,2,3
115.46,1.75,V,55,0,6,7,4,6,0,N,1,2,1
94.45,1.71,M,49,0,8,2,1,7,0,N,2,3,4
61.53,1.65,M,49,0,14,1,16,10,0,N,2,4,2
51.41,1.69,M,38,150,0,4,0,6,0,N,1,0,0
42.69,1.54,M,42,50,0,4,0,2,0,N,1,3,2
64.83,1.57,M,18,0,1,3,0,0,0,N,1,2,2
85.03,1.62,M,32,0,0,0,0,3,0,N,1,2,3
114.3,1.76,V,55,0,0,0,4,6,0,N,0,2,2
52.02,1.7,M,18,0,0,0,15,12,0,N,2,2,2
80.13,1.6,M,44,0,0,1,6,4,0,N,3,3,2
58.97,1.81,V,60,80,9,0,23,16,0,N,1,1,0
72.17,1.62,M,39,0,2,4,10,0,0,N,3,4,4
68.58,1.64,M,32,0,2,2,9,9,0,N,0,2,1
44.94,1.58,M,55,100,1,0,13,0,0,N,1,3,3
95.37,1.74,V,44,0,0,0,5,3,0,N,1,3,3
47.82,1.63,M,38,20,0,2,15,8,0,N,1,2,3
81.58,1.71,V,22,0,9,4,0,3,0,N,1,2,2
99.54,1.84,V,37,0,0,3,7,1,0,S,0,2,3
53.41,1.69,V,34,0,0,0,22,10,0,N,1,2,3
91.74,1.74,V,71,30,0,3,0,2,6,N,0,2,2
54.5,1.74,V,33,0,22,1,22,4,0,N,3,4,2
103.29,1.78,V,47,0,0,0,8,11,0,N,1,1,1
44.37,1.57,M,43,70,0,8,0,0,0,N,1,3,4
55.76,1.76,V,19,0,0,1,22,15,0,N,2,4,4
61.61,1.85,V,29,130,0,0,0,2,0,N,2,3,3
117.86,1.78,V,49,0,3,1,5,0,0,N,1,2,2
55.12,1.75,V,37,130,8,4,0,10,0,N,1,3,4
55.12,1.75,V,63,130,8,2,0,0,0,N,2,3,4
115.23,1.76,V,51,0,9,0,0,3,0,N,1,1,2
89.97,1.69,V,20,0,4,6,0,0,0,N,0,0,0
49,1.65,M,46,80,0,2,6,8,0,N,0,0,1
93.92,1.7,V,50,0,4,5,6,1,1,N,1,3,4
53.25,1.72,M,30,0,0,0,16,18,0,N,3,4,3
55.76,1.76,V,65,70,0,4,0,0,0,N,1,3,3
87.59,1.75,V,18,0,0,4,0,10,0,N,2,1,1
51.41,1.69,V,56,70,0,2,9,9,2,S,1,2,2
77.73,1.64,M,30,0,10,0,0,0,0,N,2,3,3
122.5,1.75,V,46,0,0,2,0,0,0,N,1,1,0
51.41,1.69,M,18,140,5,0,12,3,0,N,4,4,4
43.25,1.55,M,43,40,15,4,2,2,5,S,2,3,3
97.9,1.64,M,43,0,8,0,1,5,3,N,0,0,0
68.93,1.72,V,27,0,14,2,2,7,0,N,1,3,3
55.76,1.76,V,18,170,0,3,5,5,0,N,0,1,1
104.83,1.86,V,32,0,0,3,0,3,0,N,1,4,4
85.06,1.67,M,18,0,6,1,0,0,0,S,1,1,0
94.82,1.69,M,46,0,0,0,2,3,0,N,1,3,4
102.33,1.74,V,48,0,0,0,8,0,0,N,2,2,2
75.96,1.65,M,36,0,16,3,0,0,0,N,3,3,4
82.94,1.66,M,52,0,11,1,5,4,0,N,2,4,3
70.52,1.7,V,38,0,0,7,12,8,0,N,0,3,4
50.8,1.68,M,40,20,0,5,8,1,0,N,0,3,3
72.23,1.67,V,20,0,6,2,7,0,3,N,2,2,0
58.32,1.8,V,37,0,7,1,19,15,0,N,1,2,1
109.31,1.89,V,23,0,0,2,3,0,0,N,0,0,1
125.32,1.77,V,54,0,0,3,0,0,0,N,1,3,2
55.41,1.74,V,28,0,0,0,20,7,2,N,2,3,3
99.4,1.72,V,46,0,17,0,0,0,5,N,1,4,3
81.1,1.57,M,41,0,0,0,0,0,0,N,2,4,3
71.66,1.75,V,44,30,0,4,0,0,5,N,1,1,0
60.05,1.63,M,30,0,2,0,16,0,4,N,2,3,2
88.91,1.68,M,42,0,0,0,5,2,0,N,2,3,2
83.8,1.73,V,42,0,0,0,15,0,0,N,1,2,2
92.46,1.63,M,55,0,13,0,0,0,0,N,1,4,4
85.9,1.73,V,52,0,0,4,19,7,0,N,2,2,3
93.11,1.69,V,43,0,6,0,0,0,0,N,1,2,4
95.37,1.74,V,43,0,5,0,3,0,0,N,4,4,3
110.14,1.73,V,42,0,0,1,0,0,0,N,3,3,3
66.14,1.73,V,49,0,0,0,23,10,0,N,1,2,3
47.82,1.63,M,32,30,0,1,18,13,0,N,2,4,4
101.39,1.78,V,37,0,0,3,0,5,0,N,2,3,4
55.12,1.75,V,37,110,2,2,4,3,0,N,3,4,4
83.11,1.64,M,32,0,3,4,0,3,0,N,1,2,3
89.19,1.68,M,24,0,0,1,0,0,4,N,1,2,2
116.96,1.71,V,51,0,0,2,0,0,2,N,1,2,1
49,1.65,M,18,140,0,4,5,6,3,N,2,3,3
53.87,1.73,M,46,60,9,4,0,0,0,N,2,4,4
109.03,1.75,V,52,0,0,0,5,1,0,N,2,3,3
49.6,1.66,M,59,70,5,0,10,14,2,N,1,3,2
53.25,1.72,V,34,110,0,2,0,0,0,S,1,3,4
96.24,1.68,V,48,0,0,6,8,1,2,N,2,3,3
101.6,1.76,V,28,0,0,3,0,0,0,N,1,2,2
88.44,1.82,V,18,0,12,0,1,0,4,N,1,0,2
77.24,1.61,M,50,10,0,2,3,0,0,N,0,3,3
55.76,1.76,V,40,110,0,0,14,7,0,N,1,2,4
86.7,1.7,M,51,10,6,1,1,0,2,N,0,3,3
83.65,1.64,M,33,0,0,0,0,5,0,N,3,2,3
49,1.65,M,45,40,0,1,0,2,0,N,0,2,3
87.57,1.67,M,38,0,0,1,6,0,0,N,2,3,3
98.81,1.72,M,44,0,0,1,11,5,0,N,2,1,2
83.21,1.61,M,43,0,0,1,12,8,0,N,0,0,0
92.79,1.75,V,30,0,0,1,0,1,2,N,2,3,3
47.82,1.63,M,61,110,4,7,0,9,0,N,1,2,2
63.79,1.68,M,28,0,0,0,8,11,0,N,1,3,4
98.25,1.71,M,36,0,1,0,4,1,0,N,0,1,1
49.6,1.66,M,47,110,0,4,4,2,0,N,2,3,4
62.98,1.6,M,50,20,7,6,3,0,0,S,3,3,2
46.08,1.6,M,35,160,0,0,6,4,0,N,0,3,2
112.14,1.79,V,51,0,20,4,0,2,0,N,2,2,1
77.69,1.69,M,31,0,0,1,3,3,0,N,4,4,4
52.63,1.71,M,25,110,7,0,0,0,0,N,2,3,4
95.11,1.68,V,34,0,0,3,0,2,0,N,0,2,2
57.03,1.78,V,35,80,0,0,1,0,0,N,2,3,3
45.51,1.59,M,21,50,3,4,2,0,0,N,2,3,4
70.25,1.57,M,40,0,11,0,2,5,0,N,1,4,4
52.63,1.71,V,56,50,10,2,5,0,0,N,1,1,0
86.09,1.72,V,54,0,0,0,16,14,0,N,0,1,2
88.97,1.62,M,37,0,5,0,0,2,0,N,1,2,3
97.3,1.81,V,22,0,3,0,0,0,0,N,1,3,2
97.47,1.65,V,47,0,0,2,0,4,0,N,1,2,2
61.05,1.64,M,18,0,0,0,11,0,0,N,0,1,3
59.62,1.82,V,18,0,0,5,18,12,0,N,2,1,1
89.79,1.73,M,34,0,0,1,2,1,0,N,1,3,3
52.63,1.71,V,18,0,1,0,15,6,1,N,2,4,4
62.83,1.66,V,18,0,0,0,14,1,0,N,2,1,1
67.34,1.73,V,18,0,3,3,8,7,0,N,2,3,2
53.87,1.73,V,50,20,10,2,16,7,0,N,0,3,2
88.72,1.78,V,32,0,0,0,12,6,0,N,0,1,1
94.67,1.72,M,48,0,3,1,5,7,0,N,2,3,3
106.8,1.72,V,46,0,3,0,4,0,0,N,1,2,2
66.16,1.63,M,33,0,0,0,11,10,0,N,1,2,1
42.69,1.54,M,39,80,0,1,4,2,0,N,2,4,3
96.94,1.61,M,41,0,0,1,0,3,NA,S,1,1,0
96.88,1.74,V,36,0,0,0,13,2,0,N,1,0,0
112.9,1.68,M,50,0,0,1,1,0,0,N,1,2,2
108.41,1.75,V,39,0,0,1,0,0,0,N,0,1,0
103.29,1.78,V,52,0,0,3,12,11,0,N,3,1,1
97.82,1.66,M,49,0,0,3,0,0,0,N,2,4,4
50.8,1.68,M,39,10,8,0,22,6,0,N,1,3,3
75.44,1.56,M,53,0,3,0,10,8,2,N,2,2,4
86.82,1.81,V,28,0,0,0,15,4,1,N,0,0,0
49,1.65,M,56,100,17,3,0,0,0,N,1,3,2
101.12,1.59,M,84,0,0,0,0,1,0,N,3,3,3
47.24,1.62,M,43,20,0,0,29,19,0,N,0,1,0
89.94,1.72,M,52,0,0,0,10,8,0,N,1,4,4
44.94,1.58,M,42,100,0,2,16,0,0,N,0,0,0
104.98,1.62,M,54,0,11,0,0,2,0,N,1,0,0
85.96,1.59,M,45,0,0,0,8,4,0,N,0,1,1
62.55,1.69,M,30,0,0,0,17,11,0,N,0,1,0
45.51,1.59,M,18,40,6,0,5,2,0,N,2,4,4
68.46,1.76,V,33,0,20,3,3,0,0,N,1,4,4
123.9,1.76,V,67,0,2,1,0,0,0,N,2,4,2
58.72,1.63,M,40,0,0,4,16,11,0,N,2,3,4
98.22,1.68,V,51,0,0,0,8,6,0,N,0,1,3
91.71,1.72,V,50,0,9,1,7,0,0,N,2,4,3
82.93,1.62,M,50,0,5,0,10,3,0,S,2,2,3
128.16,1.79,V,46,0,0,6,0,1,0,N,0,0,0
72.08,1.64,M,24,0,10,1,0,3,0,N,1,3,2
79.12,1.57,M,57,0,0,5,9,10,0,N,3,4,4
93.52,1.63,M,55,0,15,2,0,4,5,N,1,3,2
55.12,1.75,M,44,120,0,0,0,6,0,N,1,2,3
63.21,1.64,M,35,0,1,0,17,21,0,N,1,0,0
100.25,1.62,M,45,0,0,3,0,0,0,N,1,2,4
84.21,1.71,M,47,0,11,4,13,3,0,S,1,1,1
100.29,1.79,V,42,0,13,1,0,1,0,N,3,4,3
83.58,1.65,M,31,0,11,3,4,0,0,N,1,2,1
66.96,1.66,M,63,0,17,6,18,11,0,N,1,2,3
109.54,1.73,V,59,0,3,1,7,5,0,N,2,3,2
101.39,1.69,M,44,0,0,0,0,5,0,N,0,2,3
95.83,1.65,M,43,0,4,10,1,0,0,N,1,3,2
49,1.65,M,42,90,0,3,7,2,0,N,1,1,1
84.02,1.72,V,55,0,0,0,16,10,1,N,0,3,4
49.6,1.66,M,59,60,0,0,8,5,0,N,1,2,3
104.14,1.72,M,47,0,5,2,0,0,0,N,3,4,4
65.89,1.7,V,23,0,0,0,6,4,0,N,2,3,3
55.97,1.73,V,23,20,1,3,0,1,0,N,1,1,2
103.82,1.64,M,80,0,10,0,7,6,0,N,4,4,4
122.36,1.76,V,47,0,12,1,0,0,7,N,0,0,0
88.82,1.69,V,47,0,18,1,0,2,0,N,1,4,2
53.25,1.72,V,36,150,1,0,0,0,4,N,2,3,3
50.2,1.67,M,35,20,0,1,6,0,0,N,1,4,3
101.39,1.78,V,42,0,0,0,5,11,0,N,0,1,1
57.67,1.79,V,62,110,1,4,5,4,3,N,3,4,4
55.76,1.76,V,24,40,13,0,9,6,0,N,0,0,1
52.02,1.7,M,29,20,20,5,2,2,0,N,1,0,1
104,1.65,M,51,0,0,2,1,0,0,N,3,4,3
72.69,1.65,M,61,0,0,3,19,14,0,N,1,3,3
77.58,1.63,M,31,0,1,0,0,6,0,N,2,3,3
102.17,1.68,V,48,0,0,5,0,0,0,N,2,4,4
53.87,1.73,V,19,30,0,2,9,8,0,N,1,2,2
108.98,1.82,V,33,0,0,0,1,0,0,N,1,2,2
94.37,1.72,V,31,0,0,0,5,0,0,N,1,2,0
90.22,1.87,V,35,10,0,1,0,4,0,N,0,3,3
45.51,1.59,M,31,30,15,3,8,3,2,S,2,3,2
73.1,1.68,V,45,0,0,1,14,5,0,N,2,4,4
88.16,1.72,V,31,0,4,0,4,0,0,N,0,2,2
86.25,1.66,M,53,0,4,0,14,1,1,N,1,3,1
69.4,1.69,V,18,0,0,0,9,4,2,N,0,2,2
121.03,1.78,V,43,0,3,1,1,0,0,N,0,1,0
50.8,1.68,M,27,80,1,4,0,0,0,N,0,0,0
90.11,1.66,M,52,0,10,0,0,6,0,S,2,4,4
87.01,1.84,V,18,0,3,6,0,0,0,N,2,3,4
110.4,1.7,M,73,0,0,0,8,4,0,N,2,4,4
113.53,1.74,M,53,0,9,1,0,0,0,N,2,2,1
116.47,1.76,M,38,0,0,2,0,0,0,N,1,1,1
92.6,1.72,V,31,0,0,0,2,0,0,N,1,2,2
61.59,1.64,M,57,30,6,0,3,2,0,N,0,1,0
42.69,1.54,M,35,10,13,5,9,8,0,N,1,2,4
52.63,1.71,M,27,50,12,0,9,0,0,N,0,2,3
110.22,1.66,M,56,0,0,4,0,3,0,N,1,1,0
67.65,1.61,M,31,0,7,3,3,4,0,N,2,4,3
43.25,1.55,M,30,80,0,0,7,12,7,N,2,2,1
95.77,1.73,V,63,0,15,3,10,8,1,N,1,2,3
128.16,1.79,V,56,0,0,4,0,0,0,N,2,4,3
108.9,1.65,M,52,0,0,4,1,5,0,N,1,0,1
114.24,1.69,V,80,0,0,0,4,2,4,N,0,2,4
112.29,1.71,M,47,0,0,5,0,2,0,N,1,3,2
92.59,1.67,M,49,0,0,3,5,4,0,N,1,3,3
50.8,1.68,V,45,190,24,5,0,0,0,S,1,1,0
99.74,1.76,M,32,0,0,0,0,0,0,N,0,3,4
97.05,1.67,M,48,0,0,0,9,6,0,N,0,1,1
53.87,1.73,M,27,120,0,0,10,6,0,N,0,1,0
121.1,1.74,V,70,0,0,3,0,0,0,N,2,2,2
54.42,1.58,M,30,0,23,4,6,6,0,N,2,3,2
117.92,1.73,V,81,0,0,0,13,8,0,N,2,3,3
71.38,1.7,M,35,0,0,0,9,12,0,N,1,3,2
103.54,1.72,V,56,10,0,4,0,4,0,N,2,3,2
86.09,1.72,M,35,0,14,0,0,0,0,N,1,2,3
61.69,1.61,M,38,0,0,0,17,9,0,N,0,1,3
88.48,1.65,V,32,0,0,0,0,0,0,N,2,3,2
115.38,1.72,V,41,0,0,0,0,0,0,N,1,1,2
47.24,1.62,M,18,0,14,0,14,1,0,N,1,2,3
51.37,1.64,M,44,0,0,4,24,10,0,N,1,3,3
89.92,1.74,V,18,0,0,1,0,0,0,N,1,1,3
92.29,1.68,M,49,0,2,2,14,0,0,N,0,0,1
102.22,1.76,V,47,0,10,3,6,1,0,N,1,2,2
101.44,1.7,V,46,0,2,2,2,4,0,N,2,3,2
82.01,1.73,M,56,0,0,0,24,13,0,N,0,0,2
89.35,1.78,V,44,0,9,0,10,8,0,N,0,1,2
85.28,1.61,M,43,0,1,1,0,1,0,N,2,4,4
52.63,1.71,M,25,100,20,2,19,12,0,S,2,2,2
66.98,1.83,V,23,0,0,0,9,14,0,N,2,3,3
131.04,1.81,V,62,0,0,5,0,0,1,N,4,4,4
111.21,1.78,V,43,0,0,1,6,1,0,N,1,2,2
52.27,1.69,M,48,30,0,5,0,0,0,N,2,4,4
104.56,1.78,V,56,10,0,5,0,0,0,N,3,4,4
47.24,1.62,M,48,30,13,2,2,0,0,N,2,1,0
46.08,1.6,M,42,100,2,0,0,1,0,N,2,4,3
114.33,1.71,V,42,0,3,4,0,0,0,N,0,0,1
50.8,1.68,V,35,70,0,0,9,2,0,N,2,3,2
56.45,1.68,V,31,0,1,2,15,8,0,N,2,3,4
100.52,1.74,V,27,0,0,0,0,2,0,N,0,1,0
113.68,1.76,V,62,0,2,2,5,6,0,N,1,3,4
115.83,1.73,V,41,0,0,0,0,4,0,N,2,1,0
113,1.7,M,47,0,0,2,1,0,0,N,0,1,1
80.77,1.63,M,45,10,2,9,1,4,2,N,0,2,2
116.6,1.82,V,53,0,0,1,7,6,0,N,1,1,2
98.6,1.57,M,56,0,0,0,0,0,0,N,2,1,1
47.82,1.63,M,37,130,6,5,0,4,0,N,0,1,2
61.94,1.59,M,37,0,0,6,12,1,0,N,2,4,4
74.39,1.58,M,41,0,4,0,13,3,0,N,1,1,2
105.27,1.71,V,35,0,0,5,0,5,0,N,0,0,0
85.68,1.69,M,47,0,0,1,8,8,1,N,2,3,2
93.64,1.7,V,42,0,0,1,2,7,0,N,2,3,4
92.79,1.75,V,29,10,0,0,0,0,0,N,1,1,0
114.24,1.69,M,53,0,3,2,0,1,0,S,2,3,3
61.61,1.85,V,18,20,0,1,1,4,0,N,0,0,2
118.68,1.74,V,43,0,0,2,1,0,0,N,1,1,1
83.38,1.64,M,56,10,0,3,0,0,0,N,3,4,3
82.49,1.65,M,46,0,24,0,0,3,0,N,1,2,2
49.6,1.66,M,23,180,0,0,24,10,0,N,2,3,3
56.49,1.66,M,45,20,2,6,7,8,0,N,1,2,3
70.28,1.68,V,47,0,0,0,24,11,0,N,2,2,0
78.14,1.58,M,38,0,0,7,5,9,0,N,1,2,2
86.61,1.63,M,45,0,0,1,3,0,0,N,2,4,4
109.1,1.69,M,50,0,0,7,0,0,0,N,2,3,3
80.85,1.75,V,29,0,12,0,0,5,0,N,2,2,2
73.76,1.55,M,44,0,17,0,0,0,0,N,2,3,3
55.76,1.76,V,61,60,1,2,9,4,0,N,1,1,3
41.59,1.52,M,18,0,0,0,20,9,0,N,4,4,4
49.6,1.66,M,48,40,5,4,8,5,0,N,1,2,4
83.72,1.83,V,38,0,0,3,9,13,0,N,2,2,3
110.58,1.76,V,37,0,0,0,0,0,0,N,1,0,0
97.75,1.77,V,33,0,0,2,6,2,0,N,0,1,2
51.54,1.63,M,41,30,0,7,3,0,0,N,0,2,2
110.98,1.88,V,51,0,1,0,14,3,2,N,2,2,2
